engine_temp_C,vibration_ms2,battery_voltage_V,engine_load_pct,rpm,oil_pressure_psi,coolant_temp_C,vehicle_age_years,mileage_km,failure
141.28,1.294,12.77,92.7,3449,16.2,102.18,10.9,155339,1
156.76,0.719,12.1,66,3442,11,103.42,8.9,83719,1
77.67,0.193,13.5,45.1,1517,50.1,91.98,1.8,20499,0
103.18,0.415,13.18,51.5,2666,39.4,114.02,13.1,141051,1
92.75,0.392,13.7,42.9,1936,31.4,82.19,2.4,19243,0
90.53,0.514,14.43,67,2462,32.3,87.48,6.9,131500,0
87.34,0.436,14.01,34.8,2022,44.5,109.24,2.4,41748,0
82.51,0.533,13.77,56.5,2501,49,86.13,9.9,140412,0
97.01,0.33,14.01,57,2731,43.4,93.64,11.2,135938,0
86.4,0.514,13.31,27.8,3101,48.4,105.01,14.2,184187,0
65.33,0.347,13.25,48.4,1883,32.1,82.39,4.2,43552,0
117.64,1.181,9.99,88,3976,20.7,102.62,5.8,114009,1
83.14,0.254,13.44,61.4,2552,63,86.13,6.1,69782,0
88.1,0.424,13.29,51.9,2320,54.9,77.86,1.9,16961,0
131.3,0.88,13.08,89.9,1781,31.3,122.66,12.2,180452,1
133.78,0.736,10.2,85.6,1251,22.4,121.04,1.7,28863,1
65.49,0.444,13.1,55.2,2787,43.1,82.99,5.4,106321,0
86.44,0.348,14.47,58.8,2103,45,86.44,3.3,50402,0
91.74,0.973,9.93,98.9,3301,29.8,122.14,10.1,103492,1
122.09,1.121,10.99,83.7,3701,32.4,116.65,13.6,173018,1
117.38,1.148,10.23,69.7,1727,28.2,118.52,11.3,133622,1
89.2,0.351,12.93,45,2486,43.7,93.27,11.7,96593,0
107.18,0.997,13.09,88.2,2260,33.5,114.39,1.6,20816,1
141.11,1.152,12.26,100,1080,31.5,107.61,11.2,197332,1
95.42,0.515,14.28,63.6,2513,45.4,88.12,1.4,18095,0
115.45,1.544,10.73,75.9,1232,12.4,115.35,7.5,137043,1
130.41,0.805,12,72.4,3930,21.1,104.14,10.5,178170,1
111.38,1.302,12.21,81.5,2816,25.5,133.37,4.2,69750,1
77.93,0.16,13.63,41.4,2836,44.7,83.94,10.4,130720,0
93.56,0.332,12.77,44.1,2033,45.7,83.75,13.3,114636,0
101.49,0.352,13.56,75.2,2995,25.8,82.77,13.2,245945,0
95.71,0.213,12.79,45.8,3120,43.2,88.09,3.3,51449,0
101.38,1.095,11.71,93.4,2757,12.1,126.14,4.5,40711,1
88.61,0.202,12.44,73.8,2135,49,79.39,10.2,91202,0
72.07,0.396,12.57,44,2664,50.1,90.77,12.7,195201,1
90.72,0.482,13.91,41.7,2025,41.6,94.52,7.1,92781,0
89.51,0.511,13.23,50.9,2303,49.4,78.28,13.9,142723,0
66.3,0.441,13.01,38.7,2941,49.7,85.83,8.8,96031,0
,0.925,11.71,91.9,1902,30,131.9,4.3,54282,1
82.17,0.207,13.66,51.9,3292,57.3,81.28,0.8,13424,0
120.16,0.745,11.54,83.6,1956,17.8,107.44,12.2,126506,1
99.09,0.9,10.18,100,997,37,133.78,1.8,30320,1
148.56,0.634,11.72,100,3605,14.2,125.8,1.6,16617,1
87.51,0.384,13.2,62.3,2440,38.3,93.52,11.8,202003,0
83.06,0.299,14.37,25.5,2445,42.2,88.65,1,18031,0
77.44,0.434,13.47,61.7,2490,36.2,85.99,12.7,169347,0
95.49,0.377,12.67,80.8,2127,51.3,97.29,9.2,144112,0
101.55,0.401,13.74,10,2613,32.2,99.07,9.7,108938,0
80.16,0.514,13.66,65.3,1937,56.1,80.75,14.1,269790,0
99.57,1.058,9.83,74.1,3254,18.4,125.64,13.1,171315,1
89.91,,13.04,42.3,2452,51.7,85.14,1.6,22364,0
81.42,0.399,13.49,67,1596,45.2,83.12,12.9,143322,0
83.61,0.367,13.67,80.6,2808,47.2,88.77,10.2,105075,0
118.21,1.532,9,100,2841,19,123.17,5.1,54646,1
65.91,0.488,14.03,49.4,2768,47.8,92.48,12.9,176498,0
98.18,0.305,13.25,40.8,1983,46.1,92.26,0.8,8086,0
128.04,0.905,11.1,93.2,3646,22.2,114.92,12.6,160009,1
129.69,1.161,11.25,89.2,3943,26,122.34,9.5,119461,1
115.66,1.001,11.05,74.1,2099,18.9,128.22,4.3,56578,1
84.62,0.459,14.11,50.6,2547,39,95.06,0.6,7660,0
67.69,0.428,13.72,97.3,1707,55,84.72,8.1,91013,1
,0.583,13.5,71.2,2881,,95.21,6.6,82133,0
85.41,0.247,13.42,72.3,2407,38.8,96.86,13,244900,0
89.43,0.388,13.74,33.1,2528,41.1,95.59,11.9,100760,0
94.52,0.309,13.29,44.4,2723,41,96.01,9.1,81934,0
74.79,0.46,13.07,56.1,1610,42.7,93.72,2.7,51452,0
89.73,,13.8,40,2503,36.4,99.39,11,124096,0
82.32,0.435,13.43,79,2336,38.5,71.83,9.1,106104,0
93.47,0.337,13.52,76.2,2989,,96.83,0.8,10029,0
63.73,0.327,14.04,47,2791,46.5,105.8,11.5,106693,0
117.01,1.058,11.78,100,3157,17.9,112.15,12.6,216380,1
133.06,1.321,11.58,84.6,2368,22.2,109.67,11.7,116809,1
89.32,0.508,13.2,93.8,2680,44.6,100.29,3.1,50196,1
89.7,0.397,13.72,57.2,1881,43.3,82.59,7.8,84014,0
77.92,0.463,13.67,63.6,2522,49.1,84.67,8.1,131839,0
77.88,0.566,13.95,76,2914,48.5,91.36,14,276221,0
83.89,0.426,13.21,74.2,2014,32.4,83.61,13.9,196518,0
76.03,0.344,13.27,62.7,3051,43.9,97,1.4,16594,0
93.42,0.447,13.9,52.9,1895,33,83.67,15,187890,1
81.31,0.346,13.63,62.7,2184,,92.89,11.9,150113,0
60,0.35,13.05,42.8,2123,51.1,92.28,5.9,56503,0
81.25,0.248,14.15,57.3,3051,40.1,103.31,11.3,201029,0
74.61,0.493,12.65,38.4,2304,44.1,99.32,6,74821,0
122.07,1.152,11.17,54.1,634,10,109.54,14.1,233870,1
72.63,0.418,12.87,55.8,2678,52.8,79.88,6,67272,0
86.09,0.296,14.44,73.9,2764,50.7,96.7,11.6,142515,0
98.29,0.444,12.73,68.9,2767,54.2,84.77,2.8,51295,0
88.13,0.324,14.08,53.8,2391,56.9,87.31,12.9,168441,0
104.29,1.45,12.18,100,3908,10.9,120.32,9.5,116219,1
143.64,1.192,10.31,72.6,850,28.7,119.88,12.2,143640,1
80.41,0.479,13.59,26.2,3170,56.8,84.83,6.6,122780,0
78.05,0.398,13.82,22.3,2958,33,89.72,5.5,72189,0
73.46,0.223,13.05,37.3,2933,,89.84,8.2,152337,0
67.48,,13.09,67.2,2818,42.1,91.47,6.1,71115,0
81.1,0.575,13.82,45.5,2708,51.8,95.29,8,157032,0
86.58,0.472,12.65,61.9,2002,25.8,88.06,6.7,94648,0
84.03,0.325,13.21,79.7,2753,59.5,84.07,3.4,33431,0
80.84,0.389,15,38.5,2546,44.1,75.12,14.7,191897,0
75.54,0.346,13.02,62.2,3005,52.3,90.82,0.7,11865,1
141.58,1.398,12.6,100,3933,15.1,107.03,13.9,259698,1
,1.026,10.39,78.8,4020,22.9,104.72,12.5,119036,1
92.76,0.322,13.75,75.3,1826,26.4,90.5,6.6,97074,0
74.98,0.353,13.83,50.7,2464,41.9,96.85,5.2,74411,1
132.33,1.522,10.83,88.3,3030,25.4,136.07,2.9,34483,1
,0.56,13.4,86.7,2601,47.3,77.72,2.4,31346,1
79.99,0.553,14.49,62.8,2334,31.9,87.11,8.5,98934,0
94.75,0.476,13.21,68.9,2390,45.5,97.69,2,23591,0
90.16,0.375,13.62,75.3,2684,38.5,102.77,7.4,106691,0
94.78,0.1,13.62,45.2,2327,37.8,83.46,12.3,107380,0
134.44,1.432,10.06,94.5,3115,15.2,121.86,11.5,158102,1
73.96,0.4,13.36,47.5,1892,49.9,79.2,2.4,28795,0
138.84,1.072,11.91,80.5,1151,24,123.38,14.4,195928,1
77.2,0.405,13.28,50.9,2762,62,87.75,4.6,91594,0
142.33,1.096,12.35,78.1,3161,10,119.56,10.7,181327,1
73.03,0.456,13.08,67.3,2998,51.1,86.29,4.9,89070,1
93.94,0.463,14.09,59,2890,51.7,87.52,9.5,117759,0
119.27,1.313,12.37,70.8,1253,30,106.57,8.8,144953,1
143.22,1.09,10.78,94,2309,15.8,109.69,3.1,41834,0
80.9,0.46,13.07,50.9,2997,36.3,75.9,10,151077,0
129.79,0.935,9.79,89.4,3481,29.9,131.66,5.2,69289,1
107.82,0.393,13.24,55.7,2798,46.6,97.91,9.4,89690,0
78.82,0.409,12.61,62,2526,55.9,94.86,8.3,161723,0
103.49,1.092,10.96,97.1,1653,27.9,102.85,12.7,209554,1
66.2,0.5,12.76,49.6,2072,32.1,93.84,3.6,54702,0
92.13,0.464,14.17,67.7,2898,38.7,82.08,2.7,39703,0
116.8,0.955,11.69,81.2,3300,42.5,125.85,12.9,215037,1
81.28,0.621,13.89,45.2,2459,39.2,99.05,6.9,99956,0
89.37,0.408,13.79,33,2132,44.5,92.94,11.8,125363,0
86.85,0.1,13.58,69.7,2201,31.4,101.75,14.4,116575,0
89.25,0.524,14.23,55.2,2449,54.2,88.8,8.4,105723,0
87.22,0.346,13.19,58.2,2655,29.7,88.27,4.9,71748,0
123.7,1.197,11.49,100,2016,16.1,121.51,12,149736,1
75.48,0.36,13.87,47.8,2507,53.4,79.26,14,201578,0
136.78,0.785,9.5,66.4,1027,33.8,117.48,4.1,64788,1
77.27,0.461,15,56,3061,42.7,87.48,10.5,185706,0
93.3,0.244,13.51,59.6,3677,44.6,87.73,11.8,136902,0
94,0.292,13.57,51.1,2356,52.3,92.15,0.9,13807,0
138.21,1.557,10.71,100,938,29.4,96.3,9.1,169955,1
96.83,0.462,13.96,17.7,2547,42,80.84,9.7,95155,0
73.22,0.464,13.52,71.8,2418,41.1,99.06,9.7,158460,0
101.67,0.321,13.57,66.9,3289,32.5,73.94,1.7,32626,0
100.23,0.302,12.75,61.9,3167,46.9,94.93,0.8,13077,0
92.36,0.349,13.22,10,2846,44.3,87.01,4.8,43355,0
102.82,0.424,13.76,74.3,2265,41.5,91.28,5.7,64836,0
68.43,0.549,13.72,39.6,2771,37,102.46,2.6,26681,0
79.76,0.195,14.11,47.4,2606,37.8,88.95,7.9,149483,1
108.61,0.817,10.17,76.7,3577,29.9,121.51,3.8,75626,1
92.21,0.267,12.81,61.1,1877,52.1,90.47,5.4,71172,0
109.91,0.76,12.87,100,3768,25.5,106.11,4.7,89007,0
142.04,1.128,11.74,92.3,1331,26.9,107.35,11.7,112511,1
98.71,0.454,13.95,67.2,2460,38.2,95.61,13.2,106286,0
91.95,0.445,13.42,58.8,2260,52.5,84.15,4.8,71551,0
87.84,0.492,14.02,61.2,2183,45.2,80.94,6,118326,0
75.12,0.352,15,38.6,2627,47.9,90.6,12.3,181720,0
131.77,0.663,10.56,68.4,969,37,111.1,11.5,227448,1
97.5,0.619,12.84,68.4,2816,42.5,75.41,10.8,144515,0
149.18,1.029,10.28,96,2661,10.8,111.99,10.8,135459,1
84.61,0.474,13.81,65.9,1677,37,80.18,4.8,92118,0
80.82,0.401,12.7,47.3,3229,54,95.01,14.1,120884,0
64.74,0.215,13.58,68.7,2157,39.2,75.57,12.2,145839,0
104.83,0.851,10.82,59,755,25.8,136.92,3.6,47600,1
133.94,1.535,12.57,92.6,2247,11.5,107.16,10.1,91347,1
72.2,0.506,14.16,51.1,3242,35.3,83.08,2.7,39007,0
86.89,0.479,13.93,80.3,1887,38.8,87.74,8.9,110979,0
126.11,1.195,9.41,69.1,1598,34.5,127.47,4.7,62139,1
72.45,0.301,13.96,81.5,2147,50.3,97.12,2,32895,0
86.85,0.562,13.85,49.6,2874,40.8,87.81,9.2,81774,0
94.38,0.304,13.63,49.3,3156,53.7,78.49,13.3,260338,0
137.93,0.73,9.51,88.8,1118,19.4,110.18,2.5,36248,1
134.74,0.84,9.96,73.8,2532,39.4,115.29,13.5,244546,1
68.31,0.383,12.92,53.9,2216,62.7,97.9,2.4,27821,0
95.59,0.534,12.49,43.9,2634,53.2,98.94,11.3,132410,0
83.27,0.329,13.5,44.5,1991,45.8,91.34,14.8,279844,0
92.72,0.265,13.1,62.3,2451,50.6,97.74,1.9,17487,0
89.41,0.402,14.81,41.5,2456,45.1,105.3,3.6,33133,0
109.61,1.23,10.54,66.7,3446,10,115.5,7.2,118181,1
87.29,0.738,14.15,34.4,2654,39.8,97.38,11.2,152168,0
66.42,0.468,12.72,47.4,2097,37.4,83.55,13.5,224532,0
91.03,0.359,13.23,74.7,2147,39.6,97.7,11.1,146094,0
87.98,0.294,13.55,42.3,2675,59.3,93.69,11.7,123146,0
145.67,1.164,11.77,66,3637,39.9,116.78,7.1,117009,1
134.91,1.103,10.13,95.9,1917,37.6,125.58,5.7,47927,1
88.68,0.411,13.39,49.4,2701,51.5,92.87,7.9,105166,0
86.48,0.543,13.38,88.4,2803,29.9,89.18,9.9,133933,1
76.19,0.512,14.43,52.6,2832,50.8,81.44,7.8,69551,0
120.09,1.207,11.82,81.1,1074,29,124.66,12,130356,1
96.87,0.368,13.74,69.2,2189,27.1,91.7,2.8,30886,0
99.36,0.427,13.77,68.9,2224,51.1,92.22,6.2,116876,0
82.62,0.348,13.81,58.5,3271,33.6,91.95,1.5,20724,0
85.46,0.572,13.46,52.6,2703,29.2,97.68,10.2,164277,0
75.95,0.381,13.34,85.4,2685,55.6,96.92,11.5,99378,1
96.73,0.391,13.58,53.5,2646,36.9,89.5,10.2,94054,0
91.65,0.178,14.08,48.4,1972,39.3,83.22,14.3,211809,1
146.78,0.762,12.81,75.5,4602,41.9,123.07,14,252589,1
76.22,0.484,13.38,29.1,2692,42.6,107.97,4.4,38179,1
81.22,0.293,13.88,67.3,2789,43.6,92.57,4,79722,0
130.22,0.721,10.17,57.7,635,21.5,120.15,0.9,16152,1
91.46,0.479,13.52,54.9,2812,47.8,94.29,7.8,143891,0
82.84,0.252,13.26,51.9,2358,43.2,94.77,13,105242,0
76.27,,13.41,88.6,1971,45.9,94.68,2.8,35847,1
93.81,0.347,14.17,27.5,2118,41,100.98,9.1,159768,0
92.21,0.361,13.55,41.5,1994,47.8,93.09,10.9,187200,0
75.84,0.288,13.57,53,1987,47.5,100.6,5.8,70839,1
98.55,0.438,12.78,52,2524,60.2,91.84,10.7,198154,0
135.57,1.492,10.99,75.6,929,27,140,12.6,197615,1
86.34,0.478,13.38,53.8,2634,43.5,99.65,0.7,13000,0
85.8,0.314,13.09,36.1,3170,46.9,97.37,11.2,134116,0
129.22,0.886,10.34,94.9,1013,36.1,132,9.2,144611,1
131.98,0.713,10.73,47.9,500,21.6,128.83,12.8,166949,1
85.3,0.537,13.54,54.6,2403,45.8,98.61,2.5,39581,0
63.48,0.481,13.56,46,2977,24.9,83.21,12.2,135663,1
93.76,0.106,13.02,70.2,2466,42.8,91.97,2.5,32067,0
69.39,0.3,13.3,81.3,3112,53.6,87.88,9,172312,1
100.03,0.494,13.54,50,2681,39.2,106.52,4.4,50781,0
81.7,0.415,14.09,75.9,1765,46.4,100.01,4,61486,0
82.88,0.298,13.63,50.3,2544,40.8,106.26,7.7,147081,0
135.37,0.965,10.72,75.6,3832,27.1,100.26,11.5,158123,1
82.12,0.209,13.7,81.2,2932,52.8,98.81,9.9,161054,0
99.19,0.391,14.35,62.8,3228,36.6,79.08,14.8,251833,0
60.12,0.621,13.96,55.1,2863,47.3,77.26,2.2,32348,0
97.77,0.48,13.77,65.3,2676,47.5,86.82,11,137583,0
88.38,0.619,13.86,59.1,2770,38.2,102.1,1.3,23088,0
72.93,0.488,14.22,54,2433,46.2,82.06,5.7,83254,0
74.25,0.503,14.04,35.1,1915,37.5,89.87,5.5,51484,0
155.04,,10.87,81.9,3685,31.2,116.61,4.2,77956,1
75.54,0.438,14.03,64.3,2646,34.5,96.77,8.2,95098,0
132.99,0.792,10.99,84.2,3453,23.7,137.42,4,56140,1
96.37,0.503,12.75,68.5,3031,43,90.03,5.8,61596,0
88.39,0.545,13.58,60.8,2902,53.9,86.47,13,180336,0
75.62,0.352,13.53,41.8,1951,46.1,81.24,5.2,49607,0
109.1,1.311,11.34,59.8,2530,37.5,112.97,14.8,218915,1
74.74,0.414,13.91,52.6,2377,49.4,81.17,4.5,64268,0
96.01,0.483,12.57,47.1,2189,49.4,75.63,13.6,242250,0
95.61,0.48,13.23,60,2932,42.3,105.71,6.8,99403,0
90.32,0.258,13.26,44.2,2480,53.2,90.39,13.7,176270,0
88.62,0.591,12.68,45.8,3260,42.2,110.73,6.7,90937,1
159.15,1.448,10.92,90.8,2982,10,112.76,11.7,178050,1
135.22,1.475,9.65,78.3,3087,23.8,103.24,6.3,113871,1
125.09,1.451,11.92,71.4,3696,21.6,117.32,9.5,80784,1
89.49,0.67,13.95,55.3,2816,32.1,84.87,1.2,23833,0
105.86,0.424,13.82,75.7,2129,37.9,96.99,9.2,82730,0
74.85,0.315,12.95,59.4,1968,35.2,94.53,5.1,61668,0
129.42,1.374,11.93,90,3562,28.9,134.93,14.9,179864,1
89.16,0.477,13.64,43.7,1915,58.4,100.74,12.3,176225,0
84.46,0.381,14.67,70.4,2623,43.3,98.86,1.7,20269,0
,0.484,13.7,89.8,2364,49.3,81.93,3.4,35879,1
96.22,0.317,13.43,43.1,2698,49,85.81,9.4,103019,0
108.2,0.351,13.07,37.3,1946,57.4,90.97,4.9,96267,0
86.96,0.199,13.13,57.6,3019,39.8,119.82,3.6,64710,1
75.96,0.268,13.09,68.1,2427,43.2,96.18,5.7,99945,0
106.93,1.201,12.88,85.1,3471,18,116.57,2,26584,1
87.58,0.564,13.51,39.2,2884,45.6,95.39,8.5,164257,0
96.04,0.407,13.78,53.4,2037,65,85.18,4.6,40294,0
89.75,0.566,14.26,64,2853,45.2,92.1,13.1,124230,0
84.98,0.384,12.32,48.9,1930,38.2,97.64,1,10686,0
79.11,0.376,14.14,64.1,1952,35.8,89.77,5.6,87744,0
103.81,1.588,11.89,100,3887,26.3,109.69,8.5,84711,1
93.35,0.388,13.72,58.6,2945,38.1,89.38,3.9,47044,0
134.37,1.09,11.85,94.5,4465,37.4,118.58,1.3,13485,1
69.54,0.514,13.12,67.4,2352,39.6,79.14,1.6,27284,0
100.9,0.415,13.74,42.2,2541,34.9,85.43,2.8,53141,0
90.74,0.471,14.69,40.7,2711,49.8,78.86,4.4,80874,0
99,0.503,14,51,2495,40,80.11,10.7,89384,0
71.58,0.439,14.13,47.6,2202,48.4,80.87,7.4,87159,0
71.34,0.303,13.4,42.9,2142,49,97.63,1,15297,0
105.33,0.738,10.47,100,3096,38.2,131.8,2.7,22007,1
90.03,0.415,13.11,87.6,2073,42.9,77.71,5.8,98939,1
102.96,0.383,13.26,49.7,2062,50.5,102.64,6.6,121363,0
92.06,0.409,12.47,56.4,2657,37.6,80.99,1.4,12643,0
,1.48,11.67,73.7,3877,10,119.58,2.3,29714,1
125.37,1.229,12.02,100,4118,22.4,124.79,4.3,50046,1
97.3,0.267,13.41,74.6,2330,46.3,95.09,12.6,244587,0
75.35,0.201,13.57,28.3,2267,40.1,80.67,3.5,42036,0
101.28,0.433,13.68,62.1,2669,33.2,75.5,3.8,56719,0
82.16,,13.49,35.4,2175,28.7,83.58,7.7,62199,0
100.91,0.432,13.21,81.4,2237,45.4,93.41,13.4,242200,0
133.04,0.834,10.91,90.2,2975,31.2,130.04,8.2,68137,1
133.38,0.939,10.93,64.8,3567,30.2,105.63,1.7,24481,1
79.81,0.249,13.01,51.4,3209,42.1,89.21,3.2,54100,0
81.59,0.344,13.73,50.7,1949,44.8,84.01,12.9,164714,0
89.28,0.443,13.95,62.9,3018,62.4,89.86,13.2,110725,0
85.77,0.477,13.97,70.6,2795,51,74.55,12,226345,0
79.06,0.619,13.88,37.8,3127,37.5,101.98,8.4,103563,0
134.21,0.816,10.06,100,4596,28.1,114.05,6.9,93359,0
85.79,0.394,13.24,79.1,3073,47.7,97.34,4.4,77939,0
63.71,0.311,13.13,41.9,2870,36.5,88.14,8.4,134481,0
109.94,1.083,10.85,89,3418,26.8,112.24,10.4,123817,1
75.2,0.341,14,80.7,2026,38.5,99.03,9.2,133130,0
127.13,1.563,10.19,96.4,2032,17.7,106.41,3.8,34416,1
68.13,0.426,12.88,49.9,1821,45.6,91.34,13.6,187258,0
67.06,0.268,13.09,67.2,2746,44.3,83.65,6.2,80955,0
71.45,0.356,13.07,100,1646,45,85.72,13.3,228217,0
77.91,0.488,13.52,56.6,2961,38.9,81.9,6.3,110229,0
104.53,0.435,14.03,45.5,2371,40,84.1,1.1,19531,0
79.74,0.457,13.33,57.6,2551,54,100.01,11.2,204819,0
118.52,1.511,9.54,85.2,1209,33.9,121.12,13.8,276566,1
130.19,1.245,12.07,78.6,2987,23.7,106.3,4.2,69157,1
86.31,0.424,13.42,61.6,2994,29.4,93.16,8.4,129244,0
84.23,0.361,13.39,36.2,3034,37.7,87.46,12.2,119249,0
127.94,0.689,11.02,76.7,3157,25.6,130.32,5.2,70210,0
99.51,0.425,13.61,66.4,2765,39.9,91.08,4.6,61213,0
103.07,0.156,13.53,28.7,2344,39.3,89.94,6.5,108634,0
68.17,0.382,13.49,68.5,2615,40.3,84.04,8.5,95829,0
74.76,0.379,13.71,24.8,2804,44.4,77.75,8.5,157043,0
82.2,0.264,13.29,29,2722,51.3,96.09,7.6,80338,0
106.92,1.306,12.19,83.4,2083,34.5,110.6,12.4,171086,1
90.06,0.481,14.19,59.3,2708,45.5,93.02,2.7,52532,0
77.72,0.423,13.78,74.9,2511,43.2,85.21,1.7,21040,0
160,1.507,11.1,80,1150,28.4,123.85,2.9,49272,1
96.91,0.431,14.11,51.3,2309,52.2,96.33,10.7,128791,0
87.13,0.409,13.76,63.7,2824,50.9,97.86,2.6,36935,0
122.26,1.52,12.55,65.1,960,38.9,100.83,5.2,89670,1
96.06,0.412,12.71,57.1,2942,49.9,84.93,13.3,235613,0
79.36,0.254,13.6,37,2388,41,78.88,2.5,45878,0
76.84,0.563,13.41,56.2,2173,37.8,91.61,8.2,75014,0
85.78,0.437,14.34,53.1,2061,52.6,97.07,7.8,143103,0
150.12,1.422,12.55,67,3752,22.3,104.36,1,9695,1
124.2,1.061,9.99,79.9,3105,36.1,123.78,2.2,24504,1
69.23,0.44,13.69,57.4,3136,38.9,87.32,14.3,280660,0
76.97,0.388,13.58,72.6,1995,47.8,108.45,14.4,140460,0
105.76,0.922,12.6,52.8,3490,10,139.42,13.2,145179,1
84.24,0.365,12.99,53.9,2463,51.2,95.85,6.8,81342,0
104.73,0.316,13.68,43.6,2199,35.1,92.56,9.1,160795,0
71.14,0.49,13.39,68,2502,47.2,89.9,12.5,147542,0
139.73,0.918,11.69,100,1373,13.4,102.04,10.3,184564,1
99.89,0.417,13.14,62.6,2694,45.8,81.51,13.5,141091,0
107.71,0.468,13.21,44.4,3102,41.8,85.46,5.1,77251,0
118.39,1.41,11.04,100,3236,30.7,121.15,9.6,186388,1
89.91,0.423,12.97,32,2635,46.2,85.14,8.7,74070,0
90.7,0.516,13.01,29,2241,37,89.18,14.8,279318,0
86.95,0.463,13.47,35.9,2672,36.9,89.8,13.2,132031,0
84.01,0.383,13.11,54.5,2673,42.1,85.04,2.9,43347,0
89.36,0.535,13.06,65.1,2105,41.8,93.96,1.4,11624,0
101.24,1.262,10.56,31.5,3108,10,122.45,7,103586,1
91.82,0.605,12.75,74.8,2705,52.4,91.72,8.4,129346,0
86.26,0.229,13,57,2509,42.3,84.04,12,211473,0
82.78,0.337,14.53,31.5,2412,43.2,95.54,2.8,36589,0
157.94,1.123,11.84,94.4,3281,15.8,113.62,13.8,262788,0
78.25,0.385,13.13,71.4,2793,61.6,102.87,8.8,109365,0
80.97,0.501,13.71,64,2288,64.4,88.2,12.7,115739,0
104.92,0.294,13.78,71.5,2159,38.8,89.24,12.6,159643,0
76.68,0.426,14,34.5,1995,54.8,94.75,14.3,166979,0
79.5,0.342,13.44,48.8,2513,44.3,96.49,10.1,134262,0
108.9,1.185,12.58,70.1,939,30,116.53,11.9,123340,1
93.41,0.394,12.48,80.8,2540,47.7,104.2,12.4,154277,0
126.31,1.547,10.34,91.3,4045,29.5,134.75,7.3,135806,1
72.07,0.345,13.58,97.7,2359,25,89.46,6.8,107135,1
79.68,0.349,13.66,48,2286,38,85.76,14.2,147629,0
128.88,1.294,10.57,76,4428,20.9,126.29,1.5,12702,1
84.23,0.494,13.63,52.9,3104,46.6,101.87,14.3,151766,0
149.13,1.057,10.04,100,1641,10,94.11,8.9,114744,1
138.55,1.071,9.91,71.7,1535,10.8,120.95,4.8,59210,1
67.24,0.461,14.01,56.9,2631,49.4,88.25,8.6,155990,0
148.82,0.99,10.66,82.8,1929,20.1,121.86,9.7,146529,1
87.53,0.483,13,55.6,3226,46.1,86.73,2.1,38147,0
98.85,0.309,12.97,45.2,2535,54.9,104.45,10.2,204140,0
89.44,0.222,13.29,52.9,2595,48.1,87.62,13.6,156039,1
96.01,0.347,13.49,52.3,2775,47.7,93.29,14.6,200227,0
141.27,1.399,10.63,75.6,4309,10,108.12,9.2,151443,1
142.47,1.388,12.68,99,4107,24.2,113.03,5.2,74129,1
90.22,0.336,13.67,81.4,2715,61.4,97.46,8.7,103367,0
84.02,0.474,13.7,42.4,1877,40.2,103.34,0.5,9632,0
107.72,0.371,12.87,49.1,2305,55.1,91.77,13.8,258728,0
141.12,1.125,11.7,77.1,3329,15.3,116.68,11.9,134674,1
90.74,0.416,12.09,57.8,2600,42.8,93.97,2.9,33147,1
106.21,,10.82,84.7,1862,38.5,87.11,9.3,138258,1
72.12,,13.97,58.6,3255,45.8,91.83,0.8,14214,0
87.93,0.451,13.28,71.6,2029,48.1,81.63,3.6,51725,0
86.46,0.32,14.14,17.1,2955,38.5,96.35,3,25858,0
78.86,0.54,13.47,62.4,2368,35.9,72.46,2.8,31899,0
86.41,0.376,13.53,48.1,2874,37.9,84.97,8.5,119367,0
140.87,1.036,10.75,91.7,3167,17.5,106.35,14.5,243917,1
119.58,0.978,11.81,81.4,2695,18.2,114.58,2.4,41344,1
73.59,0.315,14.17,72.9,2552,53.3,87,13.2,224013,0
83.88,0.467,13.85,68.7,2244,45.7,97.24,1.7,15468,1
99.6,1.312,10.52,95,3679,21.1,104.84,1.7,26185,1
81.12,0.321,13.57,66.9,2630,46.1,82.56,9.6,125903,0
80.86,0.433,13.09,43.8,2955,36.1,97.52,8.8,103865,0
80.22,0.224,13.91,45.7,2679,45.1,92.01,5.5,98466,0
72.45,0.445,13.57,66.3,3490,46,92.34,8.2,101284,0
133.41,0.928,10.24,83.2,3730,35.8,100.74,11.4,116640,1
79.39,0.338,13.54,76.7,2460,36.5,70,11.7,191490,0
60,0.29,13.08,50.1,2258,28.7,82.75,0.7,6486,0
135.68,0.826,11.37,88.5,1210,28.8,106.98,1.6,18814,1
95.89,0.501,13.07,86.5,2592,47.8,85.09,0.5,7330,1
81.24,0.402,13.51,44.4,2612,43.6,83.27,0.7,7050,0
122.05,0.815,11.6,84.2,3396,20.4,112.74,12.7,145099,1
73.28,0.559,13.47,70.8,2256,52,97.05,1.7,26870,0
101.96,0.325,13.3,69.3,2147,41.3,98.61,10.8,158781,0
103.97,0.184,13.6,50.1,2350,42.8,96.7,14.7,266721,0
86.57,0.446,13.85,47.2,2957,45.6,82.82,12.4,120195,0
95.24,0.29,12.95,51.5,3043,35.2,90.47,1.5,26865,0
86.75,0.499,13.63,76.7,2469,43.8,102.52,13.5,119905,0
71.63,0.362,14.16,50.8,2123,44.5,77.32,14.4,243552,0
80.88,0.46,13.79,56.2,2468,58.1,100.79,10.7,112610,0
86.32,0.54,13.53,48.6,3337,42.6,82.03,9.4,177757,0
132.95,1.288,12.79,97.4,3630,33.2,118.63,9.2,78409,1
